Accounting Date,Total Received,Item Payment Type,Stock Item Name,Event Name,Amount,masked_column
2/4/2023,0.0,No Payment,,Scout Durwood Live,,0
2/4/2023,0.0,No Payment,,Scout Durwood Live,,0
2/4/2023,0.0,No Payment,,Scout Durwood Live,,0
2/4/2023,0.0,No Payment,,Scout Durwood Live,,38
2/4/2023,0.0,Card Payment,,Scout Durwood Live,,32
2/4/2023,0.0,No Payment,,Scout Durwood Live,,0
2/4/2023,0.0,No Payment,,Scout Durwood Live,,0
2/4/2023,0.0,Card Payment,,Scout Durwood Live,,37
2/4/2023,0.0,Card Payment,,Scout Durwood Live,,33
2/4/2023,0.0,Card Payment,,Scout Durwood Live,,41
2/4/2023,0.0,Card Payment,,Scout Durwood Live,,36
2/4/2023,0.0,Card Payment,,Scout Durwood Live,,40
2/4/2023,0.0,Card Payment,,Scout Durwood Live,,36
2/4/2023,0.0,Card Payment,,Scout Durwood Live,,43
2/4/2023,0.0,Card Payment,,Scout Durwood Live,,42
2/4/2023,0.0,No Payment,,Scout Durwood Live,,35
2/4/2023,0.0,No Payment,,Scout Durwood Live,,39
2/4/2023,0.0,No Payment,,Scout Durwood Live,,38
2/4/2023,0.0,Card Payment,,Scout Durwood Live,,40
2/4/2023,0.0,Card Payment,,Scout Durwood Live,,32
2/4/2023,0.0,Card Payment,,Little Watts: Leapin' Louie,,9
2/4/2023,0.0,Card Payment,,Little Watts: Leapin' Louie,,9
2/4/2023,0.0,Card Payment,,Little Watts: Leapin' Louie,,10
2/4/2023,0.0,Card Payment,,Little Watts: Leapin' Louie,,11
2/4/2023,0.0,No Payment,,Scout Durwood Live,,0
2/4/2023,0.0,No Payment,,Scout Durwood Live,,0
2/4/2023,0.0,No Payment,,Scout Durwood Live,,0
2/4/2023,0.0,No Payment,,Scout Durwood Live,,0
2/4/2023,0.0,No Payment,,Scout Durwood Live,,0
2/4/2023,0.0,No Payment,,Scout Durwood Live,,0
2/4/2023,0.0,No Payment,,Scout Durwood Live,,0
2/4/2023,0.0,No Payment,,Scout Durwood Live,,0
2/4/2023,0.0,No Payment,,Scout Durwood Live,,0
2/4/2023,0.0,No Payment,,Scout Durwood Live,,0
2/5/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,20
2/5/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,16
2/5/2023,0.0,Card Payment,,Little Watts: Leapin' Louie,,12
2/5/2023,0.0,Card Payment,,Little Watts: Leapin' Louie,,7
2/5/2023,0.0,Card Payment,,Little Watts: Leapin' Louie,,9
2/5/2023,0.0,Card Payment,,Little Watts: Leapin' Louie,,13
2/5/2023,0.0,Card Payment,,Little Watts: Leapin' Louie,,11
2/5/2023,0.0,Card Payment,,Tel Aviv's Peter and the Wolf,,12
2/5/2023,0.0,Card Payment,,Tel Aviv's Peter and the Wolf,,11
2/5/2023,0.0,Card Payment,,Tel Aviv's Peter and the Wolf,,8
2/5/2023,0.0,Card Payment,,Tel Aviv's Peter and the Wolf,,9
2/5/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,19
2/5/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,22
2/5/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,19
2/5/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,19
2/5/2023,0.0,Card Payment,,God is a Scottish Drag Queen 2,,35
2/5/2023,0.0,Card Payment,,God is a Scottish Drag Queen 2,,32
2/5/2023,0.0,Card Payment,,Paula Poundstone,,52
2/6/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,18
2/6/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,24
2/6/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,21
2/6/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,19
2/6/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,21
2/6/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,20
2/6/2023,0.0,Card Payment,,Die Nachtigall,,20
2/6/2023,0.0,Card Payment,,Die Nachtigall,,22
2/6/2023,0.0,Card Payment,,Die Nachtigall,,22
2/6/2023,0.0,Card Payment,,Die Nachtigall,,19
2/6/2023,0.0,Card Payment,,Die Nachtigall,,19
2/7/2023,0.0,Card Payment,,Little Watts: Leapin' Louie,,12
2/7/2023,0.0,Card Payment,,Little Watts: Leapin' Louie,,7
2/7/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,17
2/7/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,23
2/7/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,24
2/7/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,20
2/7/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,22
2/7/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,21
2/7/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,23
2/7/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,23
2/7/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,20
2/7/2023,0.0,Account Credit,,Scout Durwood Live,,0
2/7/2023,0.0,Account Credit,,Scout Durwood Live,,0
2/8/2023,0.0,Card Payment,,Little Watts: Leapin' Louie,,13
2/8/2023,0.0,Card Payment,,Little Watts: Leapin' Louie,,8
2/8/2023,0.0,Card Payment,,Little Watts: Leapin' Louie,,11
2/8/2023,0.0,Card Payment,,Little Watts: Leapin' Louie,,12
2/8/2023,0.0,Card Payment,,Little Watts: Leapin' Louie,,8
2/8/2023,0.0,Card Payment,,Little Watts: Leapin' Louie,,10
2/9/2023,0.0,Card Payment,,God is a Scottish Drag Queen 2,,39
2/9/2023,0.0,Card Payment,,God is a Scottish Drag Queen 2,,20
2/9/2023,0.0,Card Payment,,God is a Scottish Drag Queen 2,,41
2/9/2023,0.0,Card Payment,,God is a Scottish Drag Queen 2,,21
2/9/2023,0.0,Card Payment,,God is a Scottish Drag Queen 2,,19
2/9/2023,0.0,Card Payment,,God is a Scottish Drag Queen 2,,24
2/9/2023,0.0,Card Payment,,Power House Movie: Ukrainian Short Films,,16
2/9/2023,0.0,Card Payment,,Power House Movie: Ukrainian Short Films,,14
2/9/2023,0.0,Card Payment,,Little Watts: Leapin' Louie,,8
2/9/2023,0.0,Card Payment,,Little Watts: Leapin' Louie,,8
2/9/2023,0.0,Card Payment,,Little Watts: Leapin' Louie,,11
2/9/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,22
2/9/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,24
2/9/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,18
2/9/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,22
2/9/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,19
2/9/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,20
2/9/2023,0.0,No Payment,,Scout Durwood Live,,0
2/10/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,19
2/10/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,21
2/10/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,19
2/10/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,21
2/10/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,20
2/10/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,20
2/10/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,19
2/10/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,19
2/11/2023,0.0,Card Payment,,Tel Aviv Wind Quintet,,38
2/11/2023,0.0,Card Payment,,Tel Aviv Wind Quintet,,37
2/11/2023,0.0,Card Payment,,The Paperboys,,28
2/11/2023,0.0,Card Payment,,The Paperboys,,31
2/11/2023,0.0,Card Payment,,The Paperboys,,33
2/11/2023,0.0,Card Payment,,The Paperboys,,25
2/11/2023,0.0,Card Payment,,Tel Aviv Wind Quintet,,37
2/11/2023,0.0,Card Payment,,Tel Aviv Wind Quintet,,33
2/11/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,22
2/11/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,19
2/11/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,17
2/11/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,17
2/11/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,21
2/11/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,21
2/11/2023,0.0,Card Payment,,Paula Poundstone,,51
2/11/2023,0.0,Card Payment,,Paula Poundstone,,59
2/11/2023,0.0,Card Payment,,Paula Poundstone,,46
2/12/2023,0.0,Card Payment,,Paula Poundstone,,55
2/12/2023,0.0,Card Payment,,Paula Poundstone,,49
2/12/2023,0.0,Card Payment,,Tel Aviv Wind Quintet,,33
2/12/2023,0.0,Card Payment,,Tel Aviv Wind Quintet,,36
2/12/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,19
2/12/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,20
2/12/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,23
2/13/2023,0.0,Card Payment,,Vincent,,27
2/13/2023,0.0,Card Payment,,Vincent,,31
2/13/2023,0.0,Card Payment,,Vincent,,25
2/13/2023,0.0,Card Payment,,Vincent,,30
2/13/2023,0.0,Card Payment,,The Talbott Brothers,,41
2/13/2023,0.0,Card Payment,,The Talbott Brothers,,27
2/13/2023,0.0,Card Payment,,The Talbott Brothers,,33
2/13/2023,0.0,Card Payment,,The Talbott Brothers,,38
2/13/2023,0.0,Card Payment,,Power House Movie: Ukrainian Short Films,,15
2/13/2023,0.0,Card Payment,,Power House Movie: Ukrainian Short Films,,16
2/14/2023,0.0,Card Payment,,The Paperboys,,29
2/14/2023,0.0,Card Payment,,The Paperboys,,31
2/14/2023,0.0,Card Payment,,The Paperboys,,30
2/14/2023,0.0,Card Payment,,The Paperboys,,34
2/14/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,21
2/14/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,21
2/14/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,20
2/14/2023,0.0,Card Payment,,Tel Aviv's Peter and the Wolf,,12
2/14/2023,0.0,Card Payment,,Tel Aviv's Peter and the Wolf,,12
2/14/2023,0.0,Card Payment,,Tel Aviv's Peter and the Wolf,,9
2/14/2023,0.0,Card Payment,,Tel Aviv's Peter and the Wolf,,8
2/15/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,21
2/15/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,25
2/15/2023,0.0,Card Payment,,The Wildcards,,49
2/15/2023,0.0,Card Payment,,The Wildcards,,44
2/15/2023,0.0,Card Payment,,Gina Chavez,,40
2/15/2023,0.0,Card Payment,,Gina Chavez,,34
2/15/2023,0.0,Card Payment,,Little Watts: Leapin' Louie,,10
2/15/2023,0.0,Card Payment,,Little Watts: Leapin' Louie,,8
2/15/2023,0.0,Card Payment,,Little Watts: Leapin' Louie,,10
2/15/2023,0.0,Card Payment,,Little Watts: Leapin' Louie,,12
2/15/2023,0.0,Card Payment,,Little Watts: Leapin' Louie,,13
2/15/2023,0.0,Card Payment,,Little Watts: Leapin' Louie,,10
2/15/2023,0.0,Card Payment,,Little Watts: Leapin' Louie,,9
2/15/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,20
2/15/2023,0.0,Card Payment,,Little Watts: Leapin' Louie,,13
2/15/2023,0.0,Card Payment,,Little Watts: Leapin' Louie,,7
2/15/2023,0.0,Card Payment,,Little Watts: Leapin' Louie,,9
2/16/2023,0.0,Card Payment,,Paula Poundstone,,60
2/16/2023,0.0,Card Payment,,Paula Poundstone,,47
2/16/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,23
2/16/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,21
2/16/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,20
2/16/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,22
2/16/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,25
2/16/2023,0.0,Custom Payment,,Power House Movie: Ukrainian Short Films,,16
2/16/2023,0.0,Custom Payment,,Best of Movie Crush,,16
2/16/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,20
2/16/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,19
2/16/2023,0.0,No Payment,,Gina Chavez,,0
2/16/2023,0.0,No Payment,,Gina Chavez,,0
2/16/2023,0.0,No Payment,,Gina Chavez,,0
2/16/2023,0.0,No Payment,,Gina Chavez,,0
2/16/2023,0.0,Card Payment,,Little Watts: Leapin' Louie,,13
2/16/2023,0.0,Card Payment,,Little Watts: Leapin' Louie,,13
2/16/2023,0.0,Card Payment,,Little Watts: Leapin' Louie,,14
2/16/2023,0.0,Card Payment,,Little Watts: Leapin' Louie,,12
2/16/2023,0.0,Card Payment,,Little Watts: Leapin' Louie,,12
2/16/2023,0.0,Card Payment,,Little Watts: Leapin' Louie,,11
2/16/2023,0.0,Card Payment,,Little Watts: Leapin' Louie,,8
2/16/2023,0.0,Card Payment,,Little Watts: Leapin' Louie,,9
2/16/2023,0.0,Card Payment,,Little Watts: Leapin' Louie,,9
2/16/2023,0.0,Card Payment,,Little Watts: Leapin' Louie,,8
2/16/2023,0.0,Card Payment,,God is a Scottish Drag Queen 2,,36
2/16/2023,0.0,Card Payment,,God is a Scottish Drag Queen 2,,38
2/16/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,21
2/16/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,24
2/16/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,19
2/17/2023,0.0,Card Payment,,Gina Chavez,,31
2/17/2023,0.0,Card Payment,,Gina Chavez,,29
2/17/2023,0.0,Card Payment,,Gina Chavez,,41
2/17/2023,0.0,Card Payment,,Gina Chavez,,38
2/17/2023,0.0,Card Payment,,Gina Chavez,,35
2/17/2023,0.0,Card Payment,,Gina Chavez,,36
2/17/2023,0.0,Card Payment,,Gina Chavez,,32
2/17/2023,0.0,Card Payment,,Gina Chavez,,44
2/17/2023,0.0,Card Payment,,Gina Chavez,,36
2/17/2023,0.0,Card Payment,,Gina Chavez,,36
2/17/2023,0.0,Card Payment,,Gina Chavez,,38
2/17/2023,0.0,Card Payment,,Gina Chavez,,37
2/17/2023,0.0,Card Payment,,Gina Chavez,,36
2/17/2023,0.0,Card Payment,,Gina Chavez,,33
2/17/2023,0.0,Card Payment,,Gina Chavez,,37
2/17/2023,0.0,Card Payment,,Gina Chavez,,42
2/17/2023,0.0,Card Payment,,Tel Aviv's Peter and the Wolf,,14
2/17/2023,0.0,Card Payment,,Tel Aviv's Peter and the Wolf,,14
2/17/2023,0.0,Card Payment,,Power House Movie: Ukrainian Short Films,,15
2/17/2023,0.0,Card Payment,,Power House Movie: Ukrainian Short Films,,14
2/17/2023,0.0,Card Payment,,Power House Movie: Ukrainian Short Films,,15
2/17/2023,0.0,Card Payment,,Power House Movie: Ukrainian Short Films,,16
2/17/2023,0.0,Card Payment,,Gina Chavez,,39
2/17/2023,0.0,Card Payment,,Gina Chavez,,30
2/17/2023,0.0,Card Payment,,Gina Chavez,,41
2/17/2023,0.0,Card Payment,,Gina Chavez,,35
2/17/2023,0.0,Card Payment,,Gina Chavez,,34
2/17/2023,0.0,Card Payment,,Gina Chavez,,32
2/17/2023,0.0,Card Payment,,Gina Chavez,,30
2/17/2023,0.0,Card Payment,,Gina Chavez,,38
2/17/2023,0.0,Card Payment,,Gina Chavez,,36
2/17/2023,0.0,Card Payment,,Gina Chavez,,31
2/18/2023,0.0,Card Payment,,Power House Movie: Ukrainian Short Films,,14
2/18/2023,0.0,Card Payment,,Power House Movie: Ukrainian Short Films,,15
2/18/2023,0.0,Card Payment,,Gina Chavez,,41
2/18/2023,0.0,Card Payment,,Gina Chavez,,35
2/18/2023,0.0,Card Payment,,Tel Aviv Wind Quintet,,30
2/18/2023,0.0,Card Payment,,Tel Aviv Wind Quintet,,35
2/18/2023,0.0,Card Payment,,Seattle Jewish Film Festival,,15
2/18/2023,0.0,Card Payment,,Seattle Jewish Film Festival,,11
2/18/2023,0.0,Card Payment,,The Wildcards,,45
2/18/2023,0.0,Card Payment,,The Wildcards,,44
2/18/2023,0.0,Card Payment,,The Paperboys,,33
2/18/2023,0.0,Card Payment,,The Paperboys,,36
2/18/2023,0.0,Card Payment,,Tango del Cielo,,51
2/18/2023,0.0,Card Payment,,Tango del Cielo,,44
2/18/2023,0.0,Card Payment,,Paula Poundstone,,49
2/18/2023,0.0,Card Payment,,Paula Poundstone,,70
2/18/2023,0.0,Card Payment,,The Nordic Fiddler's Bloc,,31
2/18/2023,0.0,Card Payment,,The Nordic Fiddler's Bloc,,31
2/18/2023,0.0,Card Payment,,The Wildcards,,20
2/18/2023,0.0,Card Payment,,The Wildcards,,21
2/18/2023,0.0,Card Payment,,The Wildcards,,45
2/18/2023,0.0,Card Payment,,The Wildcards,,43
2/18/2023,0.0,Card Payment,,Paula Poundstone,,52
2/18/2023,0.0,Card Payment,,Paula Poundstone,,55
2/19/2023,0.0,Card Payment,,Gina Chavez,,34
2/19/2023,0.0,Card Payment,,Gina Chavez,,33
2/19/2023,0.0,Card Payment,,Gina Chavez,,36
2/19/2023,0.0,Card Payment,,Gina Chavez,,35
2/20/2023,0.0,Card Payment,,Seattle Jewish Film Festival,,18
2/20/2023,0.0,Card Payment,,Seattle Jewish Film Festival,,12
2/20/2023,0.0,Card Payment,,Seattle Jewish Film Festival,,12
2/20/2023,0.0,Card Payment,,Seattle Jewish Film Festival,,12
2/20/2023,0.0,Card Payment,,Little Watts: Leapin' Louie,,10
2/20/2023,0.0,Card Payment,,Little Watts: Leapin' Louie,,12
2/20/2023,0.0,Account Payment,,Power House Movie: Ukrainian Short Films,,15
2/20/2023,0.0,Account Payment,,Power House Movie: Ukrainian Short Films,,13
2/20/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,19
2/20/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,18
2/20/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,24
2/20/2023,0.0,Card Payment,,Power House Movie: Ukrainian Short Films,,17
2/20/2023,0.0,Card Payment,,Power House Movie: Ukrainian Short Films,,17
2/20/2023,0.0,Card Payment,,Gina Chavez,,38
2/20/2023,0.0,Card Payment,,Gina Chavez,,32
2/20/2023,0.0,Card Payment,,Gina Chavez,,34
2/20/2023,0.0,Card Payment,,Gina Chavez,,37
2/20/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,18
2/20/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,22
2/20/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,20
2/21/2023,0.0,Card Payment,,Gina Chavez,,34
2/21/2023,0.0,Card Payment,,Gina Chavez,,38
2/21/2023,0.0,Card Payment,,Gina Chavez,,37
2/21/2023,0.0,Card Payment,,Tel Aviv's Peter and the Wolf,,12
2/21/2023,0.0,Card Payment,,Tel Aviv's Peter and the Wolf,,14
2/21/2023,0.0,Card Payment,,Tel Aviv's Peter and the Wolf,,11
2/21/2023,0.0,Card Payment,,Tel Aviv's Peter and the Wolf,,13
2/21/2023,0.0,Card Payment,,Tel Aviv's Peter and the Wolf,,9
2/21/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,17
2/21/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,18
2/21/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,15
2/21/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,22
2/21/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,20
2/21/2023,0.0,Card Payment,,Tel Aviv Wind Quintet,,34
2/21/2023,0.0,Card Payment,,Tel Aviv Wind Quintet,,39
2/21/2023,0.0,Card Payment,,Tel Aviv Wind Quintet,,19
2/21/2023,0.0,Card Payment,,Tel Aviv Wind Quintet,,18
2/21/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,17
2/21/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,22
2/21/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,18
2/21/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,24
2/21/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,16
2/22/2023,0.0,Card Payment,,Paula Poundstone,,65
2/22/2023,0.0,Card Payment,,Paula Poundstone,,57
2/22/2023,0.0,Card Payment,,Paula Poundstone,,55
2/22/2023,0.0,Card Payment,,Power House Movie: Ukrainian Short Films,,15
2/22/2023,0.0,Card Payment,,Power House Movie: Ukrainian Short Films,,16
2/22/2023,0.0,Card Payment,,Power House Movie: Ukrainian Short Films,,15
2/22/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,23
2/22/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,21
2/22/2023,0.0,Card Payment,,Tel Aviv's Peter and the Wolf,,13
2/22/2023,0.0,Card Payment,,Tel Aviv's Peter and the Wolf,,12
2/22/2023,0.0,Card Payment,,Tel Aviv's Peter and the Wolf,,8
2/22/2023,0.0,Card Payment,,Tel Aviv's Peter and the Wolf,,9
2/22/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,17
2/22/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,18
2/22/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,22
2/22/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,21
2/22/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,20
2/23/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,21
2/23/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,21
2/23/2023,0.0,Card Payment,,God is a Scottish Drag Queen 2,,34
2/23/2023,0.0,Card Payment,,God is a Scottish Drag Queen 2,,33
2/23/2023,0.0,Cash Payment,,A Night at the Theatre - Walla Walla Choral Society,,21
2/23/2023,0.0,Card Payment,,Tel Aviv's Peter and the Wolf,,11
2/23/2023,0.0,Card Payment,,Tel Aviv's Peter and the Wolf,,13
2/23/2023,0.0,Card Payment,,Tel Aviv's Peter and the Wolf,,7
2/23/2023,0.0,Card Payment,,Little Watts: Leapin' Louie,,14
2/23/2023,0.0,Card Payment,,Little Watts: Leapin' Louie,,9
2/23/2023,0.0,Card Payment,,Little Watts: Leapin' Louie,,9
2/23/2023,0.0,Card Payment,,Little Watts: Leapin' Louie,,14
2/23/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,24
2/23/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,23
2/23/2023,0.0,Card Payment,,Tel Aviv Wind Quintet,,29
2/23/2023,0.0,Card Payment,,Tel Aviv Wind Quintet,,31
2/23/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,19
2/23/2023,0.0,Gift Voucher Spend,,A Night at the Theatre - Walla Walla Choral Society,,21
2/23/2023,0.0,Gift Voucher Spend,,A Night at the Theatre - Walla Walla Choral Society,,22
2/23/2023,0.0,Card Payment,,A Night at the Theatre - Walla Walla Choral Society,,19
